"","name","mass","eff","diet","order","family","habitat","fac"
"39","Auliscomys_boliviensis",0.0657,0.657995349893497,2,"Rodentia","Muridae",3,3
"40","Avahi_laniger",0.9,0.340463569070524,2,"Primates","Indridae",2,2
"41","Axis_axis",67.2818667,0.865269082855463,2,"Artiodactyla","Cervidae",4,3
"42","Babyrousa_babyrussa",100,0.880667429827674,2,"Artiodactyla","Suidae",1,3
"43","Bandicota_indica",0.71995,0.654868738239141,2,"Rodentia","Muridae",4,1
"44","Bassaricyon_gabbii",1.25,0.675607982376441,1,"Carnivora","Procyonidae",2,2
"45","Bettongia_penicillata",1.3,0.576656242911511,3,"Diprotodontia","Potoroidae",1,3
"46","Bison_bison",579.2553,0.846064441784883,2,"Artiodactyla","Bovidae",4,3
"47","Blarina_brevicauda",0.028,0.564175117354347,3,"Insectivora","Soricidae",4,1
"48","Bos_sauveli",800,0.852651988328139,2,"Artiodactyla","Bovidae",4,3
"49","Bradypus_torquatus",3.9,0.886278207495279,2,"Xenarthra","Bradypodidae",2,2
"50","Bubalus_bubalis",825,0.898183267444252,2,"Artiodactyla","Bovidae",4,3
"51","Budorcas_taxicolor",302,0.876086460926442,2,"Artiodactyla","Bovidae",5,3
"52","Burramys_parvus",0.0415,0.613159892134039,3,"Diprotodontia","Burramyidae",2,2
"53","Cabassous_chacoensis",1.49,0.631691121517678,3,"Xenarthra","Dasypodidae",1,1
"54","Cacajao_melanocephalus",3.8,0.435740067291763,2,"Primates","Cebidae",2,2
"55","Callicebus_personatus",1.35,0.555249860292708,2,"Primates","Cebidae",2,2
"56","Callimico_goeldii",0.48,0.528473957931988,3,"Primates","Callitrichidae",2,2
"57","Callithrix_jacchus",0.292,0.528348644651446,3,"Primates","Callitrichidae",2,2
"58","Callosciurus_caniceps",0.257,0.647465288206048,3,"Rodentia","Sciuridae",2,2
"59","Calomyscus_bailwardi",0.0204,0.62128973534388,2,"Rodentia","Muridae",3,1
"60","Caluromys_derbianus",0.297,0.692171645551914,3,"Didelphimorphia","Didelphidae",2,2
"61","Camelus_bactrianus",690,0.927505878759413,2,"Artiodactyla","Camelidae",3,3
"62","Camelus_dromedarius",601,0.938352640160368,2,"Artiodactyla","Camelidae",3,3
"63","Canis_aureus",10.3452,0.855337846059435,1,"Carnivora","Canidae",4,3
"64","Canis_latrans",13.4063,0.858009678612866,1,"Carnivora","Canidae",4,3
"65","Canis_lupus",32.183,0.824005185855035,1,"Carnivora","Canidae",4,3
"66","Canis_mesomelas",8.5,0.867395132751048,1,"Carnivora","Canidae",4,3
"67","Canis_rufus",22.9832,0.865097243434555,1,"Carnivora","Canidae",4,3
"68","Canis_simensis",10,0.855376183490468,1,"Carnivora","Canidae",4,3
"69","Capra_caucasica",55,0.876197951664737,2,"Artiodactyla","Bovidae",5,3
"70","Capra_falconeri",41,0.90165145251332,2,"Artiodactyla","Bovidae",5,3
"71","Capreolus_capreolus",22.5,0.816498558621564,2,"Artiodactyla","Cervidae",4,3
"72","Capromys_pilorides",5.65,0.685752473543369,3,"Rodentia","Capromyidae",1,3
"73","Caracal_caracal",13.7499,0.807630743701789,1,"Carnivora","Felidae",4,3
"74","Catopuma_temminckii",11.5,0.809192417728912,1,"Carnivora","Felidae",1,3
"75","Cavia_aperea",0.549,0.621194748203839,2,"Rodentia","Caviidae",4,1
"76","Cebus_capucinus",2.7333,0.821063238458097,3,"Primates","Cebidae",2,2
"77","Cephalophus_adersi",9.25,0.870232746645502,2,"Artiodactyla","Bovidae",1,3
"78","Cephalophus_monticola",6.25,0.825634585790868,2,"Artiodactyla","Bovidae",1,3
"79","Ceratotherium_simum",2949.9863,0.82156828883933,2,"Perissodactyla","Rhinocerotidae",4,3
"80","Cercartetus_concinnus",0.013,0.609832226192552,2,"Diprotodontia","Burramyidae",2,2
"81","Cercocebus_galeritus",7.835,0.840757696259506,2,"Primates","Cercopithecidae",2,2
"82","Cercopithecus_petaurista",2.775,0.730284331384925,3,"Primates","Cercopithecidae",2,2
"83","Cervus_elaphus",165.01585,0.863812505785715,2,"Artiodactyla","Cervidae",4,3
"84","Cervus_unicolor",177.508325,0.895088117940458,2,"Artiodactyla","Cervidae",4,3
"85","Chaetodipus_baileyi",0.0263,0.551186502783314,3,"Rodentia","Heteromyidae",3,1
"86","Chaetodipus_fallax",0.0187,0.557828500583639,2,"Rodentia","Heteromyidae",3,1
"87","Chaetomys_subspinosus",1.3,0.775818906326279,2,"Rodentia","Echimyidae",2,2
"88","Chaetophractus_nationi",2.15,0.698600233515606,1,"Xenarthra","Dasypodidae",5,1
"89","Cheirogaleus_major",0.45,0.630235203431715,3,"Primates","Cheirogaleidae",2,2
"90","Chinchilla_brevicaudata",0.5,0.582610688529287,3,"Rodentia","Chinchillidae",5,3
"91","Chionomys_nivalis",0.054,0.636093576187757,2,"Rodentia","Muridae",5,1
"92","Chironectes_minimus",0.946,0.677724365788934,1,"Didelphimorphia","Didelphidae",1,2
"93","Chiropodomys_gliroides",0.0215,0.592669435036337,2,"Rodentia","Muridae",2,2
"94","Chiropotes_satanas",3,0.688921092951267,3,"Primates","Cebidae",2,2
"95","Chlorocebus_aethiops",4.155,0.86751476140382,3,"Primates","Cercopithecidae",2,2
"96","Choloepus_didactylus",5.16,0.806193622949753,2,"Xenarthra","Megalonychidae",2,2
"97","Chrysocyon_brachyurus",23.2498,0.907769119400836,1,"Carnivora","Canidae",4,3
"98","Clethrionomys_glareolus",0.0212,0.715923478974298,2,"Rodentia","Muridae",1,2
"99","Coendou_bicolor",4.05,0.731917794532753,2,"Rodentia","Erethizontidae",2,2
"100","Colobus_guereza",10.2,0.735653638734454,3,"Primates","Cercopithecidae",2,2
"101","Conepatus_leuconotus",3.5,0.817522138742873,1,"Carnivora","Mustelidae",4,3
"102","Conepatus_semistriatus",1.2,0.804898498582987,1,"Carnivora","Mustelidae",4,3
"103","Connochaetes_gnou",179.999,0.87235390263942,2,"Artiodactyla","Bovidae",4,3
"104","Connochaetes_taurinus",179.999,0.884817056170849,2,"Artiodactyla","Bovidae",4,3
"105","Cricetomys_emini",1.3,0.660325560714445,2,"Rodentia","Muridae",4,1
"106","Cricetus_cricetus",0.51,0.66588142726523,2,"Rodentia","Muridae",4,1
"107","Crocidura_cyanea",0.0091,0.561215814786752,1,"Insectivora","Soricidae",1,1
"108","Crocidura_russula",0.0082,0.534402879609193,1,"Insectivora","Soricidae",1,1
"109","Crocuta_crocuta",62.9999,0.847000272271556,1,"Carnivora","Hyaenidae",4,3
"110","Crossarchus_obscurus",1.25,0.686457263731209,1,"Carnivora","Herpestidae",4,3
"111","Cryptoprocta_ferox",9.5,0.82462607199996,1,"Carnivora","Viverridae",2,2
"112","Ctenodactylus_gundi",0.289,0.555437987079503,2,"Rodentia","Ctenodactylidae",3,3
"113","Cyclopes_didactylus",0.3295,0.812770550740149,3,"Xenarthra","Myrmecophagidae",2,2
"114","Cynictis_penicillata",0.836,0.733390403656967,1,"Carnivora","Herpestidae",4,3
"115","Cynomys_gunnisoni",0.925,0.617874290712869,2,"Rodentia","Sciuridae",5,1
"116","Dactylopsila_trivirgata",0.41355,0.671438167511238,1,"Diprotodontia","Petauridae",2,2
"117","Dama_dama",56.25,0.859224530222064,2,"Artiodactyla","Cervidae",4,3
"118","Damaliscus_lunatus",136.0003,0.876405785861265,2,"Artiodactyla","Bovidae",4,3
"119","Dasycercus_byrnei",0.1038,0.516575268268677,2,"Dasyuromorphia","Dasyuridae",3,2
"120","Dasyprocta_azarae",2.31,0.68851419345055,2,"Rodentia","Dasyproctidae",1,3
"121","Dasyprocta_mexicana",5,0.723546605032268,2,"Rodentia","Dasyproctidae",1,1
"122","Dasypus_kappleri",9.5,0.794105990791391,1,"Xenarthra","Dasypodidae",1,1
"123","Dasypus_sabanicola",1.15,0.731580274830448,1,"Xenarthra","Dasypodidae",4,1
"124","Dasyurus_albopunctatus",0.637,0.725137819470783,1,"Dasyuromorphia","Dasyuridae",1,2
"125","Dasyurus_geoffroii",1.1,0.679941528376971,1,"Dasyuromorphia","Dasyuridae",1,2
"126","Dasyurus_maculatus",5.5,0.713106986874756,1,"Dasyuromorphia","Dasyuridae",1,2
"127","Daubentonia_madagascariensis",2.5,0.7742092363456,3,"Primates","Daubentoniidae",2,2
"128","Dendrohyrax_arboreus",2.95,0.613171734183583,2,"Hyracoidea","Procaviidae",2,2
"129","Dendrolagus_bennettianus",10.95,0.548585632670755,2,"Diprotodontia","Macropodidae",2,2
"130","Dendrolagus_matschiei",6.96,0.628825904192164,2,"Diprotodontia","Macropodidae",2,2
"131","Dendromus_mesomelas",0.0102,0.574422775975225,3,"Rodentia","Muridae",2,2
"132","Desmana_moschata",0.383,0.549241809630429,1,"Insectivora","Talpidae",1,3
"133","Diceros_bicornis",1180.5109,0.882036233872285,2,"Perissodactyla","Rhinocerotidae",4,3
"134","Didelphis_marsupialis",1.0912,0.632840416420944,3,"Didelphimorphia","Didelphidae",2,2
"135","Dinomys_branickii",12.5,0.674090816621052,2,"Rodentia","Dinomyidae",1,3
"136","Diplomesodon_pulchellum",0.011,0.548717881205248,1,"Insectivora","Soricidae",3,3
"137","Dipodomys_deserti",0.1045,0.603371414997709,2,"Rodentia","Heteromyidae",3,1
"138","Dipodomys_merriami",0.042,0.586923427372965,2,"Rodentia","Heteromyidae",3,1
"139","Dipodomys_microps",0.0546,0.564353351740575,2,"Rodentia","Heteromyidae",3,1
"140","Dipodomys_ordii",0.0604,0.552409320592444,2,"Rodentia","Heteromyidae",3,1
"141","Dipus_sagitta",0.089,0.553200390974944,3,"Rodentia","Dipodidae",3,3
"142","Dolichotis_patagonum",8,0.841667677113531,2,"Rodentia","Caviidae",4,3
"143","Dolichotis_salinicola",1.6,0.706258219089227,2,"Rodentia","Caviidae",4,3
"144","Dorcatragus_megalotis",10.2499,0.894625779797122,2,"Artiodactyla","Bovidae",3,3
"145","Dorcopsis_hageni",5.5,0.690250252453817,2,"Diprotodontia","Macropodidae",1,3
"146","Dremomys_lokriah",0.227,0.624917791349246,2,"Rodentia","Sciuridae",2,2
"147","Dromiciops_gliroides",0.0223,0.697457429565337,1,"Microbiotheria","Microbiotheriidae",2,2
"148","Dryomys_nitedula",0.0336,0.581447829443191,3,"Rodentia","Myoxidae",2,2
"149","Echinops_telfairi",0.13275,0.691903075295875,1,"Insectivora","Tenrecidae",1,2
"150","Echinosorex_gymnura",0.957,0.678545138231781,1,"Insectivora","Erinaceidae",1,3
"151","Echymipera_kalubu",0.78216667,0.61591544369671,2,"Peramelemorphia","Peroryctidae",1,3
"152","Eira_barbara",3.91,0.746189832548725,1,"Carnivora","Mustelidae",2,2
"153","Elephantulus_rupestris",0.0664,0.599926582162963,3,"Macroscelidea","Macroscelididae",3,3
"154","Elephas_maximus",2915.04,0.976481510928771,2,"Proboscidea","Elephantidae",4,3
"155","Eliomys_melanurus",0.1225,0.574334052764041,3,"Rodentia","Myoxidae",2,2
"156","Equus_burchellii",276,0.904759046805234,2,"Perissodactyla","Equidae",4,3
"157","Equus_caballus",250,0.907595817304811,2,"Perissodactyla","Equidae",4,3
"158","Equus_hemionus",230,0.907356288839027,2,"Perissodactyla","Equidae",4,3
"159","Equus_zebra",286.9987,0.892566306602693,2,"Perissodactyla","Equidae",4,3
"160","Erethizon_dorsatum",7.0853,0.78790247266594,2,"Rodentia","Erethizontidae",1,3
"161","Erinaceus_europaeus",0.771,0.605221445021467,1,"Insectivora","Erinaceidae",4,3
"162","Erythrocebus_patas",7.2699,0.89661171813986,3,"Primates","Cercopithecidae",2,2
"163","Eulemur_fulvus",3.15,0.686175578428397,2,"Primates","Lemuridae",2,2
"164","Euphractus_sexcinctus",4.7829,0.752408457512898,3,"Xenarthra","Dasypodidae",1,1
"165","Felis_margarita",2.525,0.717943409924277,1,"Carnivora","Felidae",3,3
"166","Felis_nigripes",1.3,0.707263704482571,1,"Carnivora","Felidae",4,3
"167","Felis_silvestris",5.1,0.770505121205052,1,"Carnivora","Felidae",4,3
"168","Fossa_fossana",1.5,0.768283184015158,1,"Carnivora","Viverridae",1,3
"169","Funambulus_pennantii",0.2,0.628478696795353,3,"Rodentia","Sciuridae",2,2
"170","Galago_gallarum",0.25,0.526402096466635,3,"Primates","Galagonidae",2,2
"171","Galerella_flavescens",0.75,0.652340765600268,1,"Carnivora","Herpestidae",4,3
"172","Galidia_elegans",0.8,0.63451008087614,1,"Carnivora","Herpestidae",1,3
"173","Gazella_dama",72.9995,0.891440908562798,2,"Artiodactyla","Bovidae",3,3
"174","Gazella_granti",54.9997,0.894101125272826,2,"Artiodactyla","Bovidae",4,3
"175","Gazella_saudiya",16,0.878348120842774,2,"Artiodactyla","Bovidae",3,3
"176","Gazella_subgutturosa",28.5,0.873020376178368,2,"Artiodactyla","Bovidae",3,3
"177","Gazella_thomsonii",20.4998,0.87433768439339,2,"Artiodactyla","Bovidae",4,3
"178","Genetta_genetta",1.8,0.776165540600655,1,"Carnivora","Viverridae",2,2
"179","Geocapromys_brownii",1.5,0.613671408853229,2,"Rodentia","Capromyidae",1,3
"180","Geogale_aurita",0.00685,0.619605000329151,1,"Insectivora","Tenrecidae",1,3
"181","Gerbillus_gerbillus",0.025,0.560151623109087,3,"Rodentia","Muridae",3,1
"182","Giraffa_camelopardalis",899.9948,0.915322877911656,2,"Artiodactyla","Giraffidae",4,3
"183","Gorilla_gorilla",124.251,0.887832774907286,2,"Primates","Hominidae",1,3
"184","Gracilinanus_agilis",0.022,0.626211724349706,3,"Didelphimorphia","Didelphidae",2,2
"185","Graphiurus_ocularis",0.0688,0.656316137021457,3,"Rodentia","Myoxidae",2,2
"186","Gulo_gulo",17.01255,0.771300506669018,1,"Carnivora","Mustelidae",5,3
